pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,hd_name,ra,dec,sy_vmag,abs_vmag,sy_jmag,abs_jmag,sy_kmag,abs_kmag,sy_tmag,abs_tmag,sy_kepmag,abs_kepmag,sy_gaiamag,abs_gaiamag,st_parallax_mas,st_teff,st_logg,st_met,st_mass,st_rad,st_spectype,st_lum,st_age,st_ageerr1,st_ageerr2,st_rotp,bj_dist_pc,bj_dist_pc_lo,bj_dist_pc_hi,gaia_ruwe,ruwe_quality,gaia_aen,pl_orbper,pl_rade,pl_trandur,disc_facility,disc_year,mission_source
Kepler-1968 b,Kepler-1968,2126669411851377792,2126669411851377792,159762011,,291.5080318,45.3700933,16.303,6.87321922447624,14.428,4.99821922447624,13.802,4.37221922447624,15.3227,5.89291922447624,15.993,6.56321922447624,15.9711,6.54131922447624,1.277851169749810,5008.0,4.572,0.18,0.844,0.788,,-0.64972,,,,,769.0527954101560,750.27685546875,789.2725830078130,1.0077102184295700,LO,0.0,7.281099796,1.50004034,2.716,Kepler,2021,Kepler
Kepler-977 b,Kepler-977,2101760014585798528,2101760014585798528,159768168,,291.5161959,42.2480736,14.754,5.9877922180137,13.434,4.6677922180137,12.92,4.1537922180137,14.2491,5.4828922180137,14.812,6.0457922180137,14.8235,6.0572922180137,1.7429727643896100,5315.0,4.55,-0.01,0.87,0.83,,-0.47627,4.57,6.02,-2.85,,566.5543212890630,561.1373291015630,571.3107299804690,1.0024762153625500,LO,0.0,26.85328322,2.62,4.5063,Kepler,2016,Kepler
Kepler-1776 b,Kepler-1776,2129103700534539136,2129103700534539136,159728250,,291.5344017,47.0424958,13.68,4.46504828843468,12.592,3.37704828843468,12.259,3.04404828843468,13.1518,3.93684828843468,13.624,4.40904828843468,13.5571,4.34214828843468,1.4131261188969400,5872.0,4.332,0.1,1.041,1.153,,0.16391,0.6,0.79,-0.79,,696.6110229492190,691.1076049804690,702.1740112304690,1.0194716453552200,LO,0.0,35.01190186,2.61157023,2.868,Kepler,2021,Kepler
Kepler-1357 b,Kepler-1357,2130115281293911552,2130115281293911552,26472830,,291.5480665,50.3532584,15.322,5.23563851295075,14.05,3.96363851295075,13.612,3.52563851295075,14.7317,4.64533851295075,15.273,5.18663851295075,15.2205,5.13413851295075,0.9374844242841170,5597.0,4.5,-0.06,0.93,0.9,,-0.14555,4.57,5.18,-2.84,,1040.5723876953100,1023.5061645507800,1059.142822265630,1.0691341161727900,LO,0.08733044564723970,3.0091324,1.28,2.269,Kepler,2016,Kepler
Kepler-1807 b,Kepler-1807,2126190991155243264,2126190991155243264,159763602,,291.5494119,44.5272788,14.127,3.60084890117366,12.861,2.33484890117366,12.577,2.05084890117366,13.5198,2.99364890117366,13.957,3.43084890117366,13.9341,3.40794890117366,0.7592412787768150,6455.0,4.125,-0.36,1.087,1.496,,0.60255,2.95,0.73,-0.73,,1274.1783447265600,1256.156005859380,1292.3240966796900,0.9730533361434940,LO,0.0,10.86060047,2.70393215,2.2874,Kepler,2021,Kepler
Kepler-566 b,Kepler-566,2129241586165440768,2129241586165440768,159727092,,291.5544735,47.8144362,15.217,6.46346482026095,13.508,4.75446482026095,12.929,4.17546482026095,14.3762,5.62266482026095,14.958,6.20446482026095,14.9644,6.21086482026095,1.7463583733725300,5132.0,4.57,-0.01,0.83,0.79,,-0.52379,4.57,6.27,-2.7,,563.257568359375,555.374267578125,569.9561157226560,0.9634140729904180,LO,0.0,18.42794624,2.15,2.8702,Kepler,2016,Kepler
Kepler-416 d,Kepler-416,2052975370856687744,2052975370856687744,137217372,,291.5569554,39.2272923,14.166,5.03586535603338,12.874,3.74386535603338,12.51,3.37986535603338,13.544,4.41386535603338,14.028,4.89786535603338,14.0197,4.88956535603338,1.4640833935848900,5670.0,4.397,0.06,0.949,1.022,,0.02791,2.69,1.99,-1.52,,669.9261474609380,663.36181640625,676.5181274414060,0.9654197096824650,LO,0.0,3.07644709,1.61,2.6326,Kepler,2023,Kepler
Kepler-416 b,Kepler-416,2052975370856687744,2052975370856687744,137217372,,291.5569554,39.2272923,14.166,5.03586535603338,12.874,3.74386535603338,12.51,3.37986535603338,13.544,4.41386535603338,14.028,4.89786535603338,14.0197,4.88956535603338,1.4640833935848900,5718.0,4.42,0.1259,1.0,1.075,,0.02791,2.69,1.99,-1.52,,669.9261474609380,663.36181640625,676.5181274414060,0.9654197096824650,LO,0.0,6.319,2.48,3.2023,Kepler,2014,Kepler
Kepler-416 c,Kepler-416,2052975370856687744,2052975370856687744,137217372,,291.5569554,39.2272923,14.166,5.03586535603338,12.874,3.74386535603338,12.51,3.37986535603338,13.544,4.41386535603338,14.028,4.89786535603338,14.0197,4.88956535603338,1.4640833935848900,5718.0,4.42,0.1259,1.0,1.075,,0.02791,2.69,1.99,-1.52,,669.9261474609380,663.36181640625,676.5181274414060,0.9654197096824650,LO,0.0,12.209,2.352,3.9286,Kepler,2014,Kepler
Kepler-1689 b,Kepler-1689,2052740449026979584,2052740449026979584,137218786,,291.5741663,38.6559433,12.227,4.884072201686,11.065,3.722072201686,10.706,3.363072201686,11.678,4.335072201686,12.147,4.804072201686,12.1077,4.764772201686,3.375342605731460,5731.43,4.45124,-0.1455,1.023,0.996208,,-0.01555,2.5,2.0,-2.0,,294.16131591796900,293.2322692871090,294.829345703125,0.8709128499031070,LO,0.043992262333631500,8.483,0.94678642,2.485,Kepler,2020,Kepler
Kepler-1218 b,Kepler-1218,2126191334752646016,2126191334752646016,159763595,,291.5788505,44.5316825,13.73,4.1269234449014,12.501,2.8979234449014,12.177,2.5739234449014,13.1286,3.5255234449014,13.578,3.9749234449014,13.5511,3.9480234449014,1.1768599223263300,5986.0,4.38,-0.02,1.06,1.1,,0.36296,3.8,1.8,-1.83,,832.9430541992190,824.5697631835940,841.1380004882810,1.0483481884002700,LO,0.0,22.9221266,1.44,8.261,Kepler,2016,Kepler
Kepler-767 b,Kepler-767,2052567623840745216,2052567623840745216,137220387,,291.5791562,38.0358066,15.678,4.03748577755696,14.26,2.61948577755696,13.812,2.17148577755696,14.9345,3.29398577755696,15.435,3.79448577755696,15.4176,3.77708577755696,0.4471758861405550,5694.0,4.48,-0.05,0.96,0.94,,0.47562,4.07,3.6,-2.37,,2128.64306640625,2019.571044921880,2245.73779296875,0.9853636622428890,LO,0.0,161.5280101,6.64,3.6935,Kepler,2016,Kepler
Kepler-1536 b,Kepler-1536,2126773904116001536,2126773904116001536,62999585,,291.5852554,45.7158742,15.464,7.5275995277122,13.306,5.3695995277122,12.55,4.6135995277122,14.3805,6.4440995277122,15.188,7.2515995277122,15.1407,7.2042995277122,2.561056142457840,4434.0,4.64,0.05,0.71,0.67,,-0.8224,2.95,5.66,-1.42,,386.6162414550780,383.32122802734400,389.5518798828130,0.9725831151008610,LO,0.0,364.758031,3.14,13.006,Kepler,2016,Kepler
CoRoT-8 b,CoRoT-8,4287832775526476800,4287832775526476800,391880567,,291.5885696,1.4262972,14.792,7.26789459347087,12.154,4.62989459347087,11.463,3.93889459347087,13.4202,5.89609459347087,,,14.2195,6.69539459347087,3.090260489021990,5080.0,4.58,0.3,0.88,0.77,K1 V,-0.4,3.0,,,,319.75775146484400,317.71661376953100,321.62054443359400,0.9970318675041200,LO,0.0,6.21229,6.39,2.74,CoRoT,2010,CoRoT
Kepler-808 b,Kepler-808,2129330577887487744,2129330577887487744,26417717,,291.5941514,48.4454907,14.519,6.82777423483688,12.555,4.86377423483688,11.879,4.18777423483688,13.6653,5.97407423483688,14.285,6.59377423483688,14.3539,6.66267423483688,2.8935834260786600,4653.0,4.62,0.05,0.76,0.71,,-0.6837,1.95,4.12,-0.63,,345.338623046875,336.5702209472660,355.10015869140600,6.383009433746340,HI,0.7567098736763,0.631332353,1.46,1.1076,Kepler,2016,Kepler
K2-280 b,K2-280,6772454416893148928,6772454416893148928,119605900,,291.5953596,-22.2477071,12.524,4.6459546131869,11.141,3.2629546131869,10.765,2.8869546131869,11.8657,3.9876546131869,12.302,4.4239546131869,12.3604,4.4823546131869,2.630922302478740,5500.0,4.21,0.33,1.03,1.28,,0.13976,8.96,1.7,-1.7,,376.3648681640630,374.4854431152340,378.255859375,1.03770911693573,LO,0.057757098227739300,19.89526,7.5,8.267,K2,2018,K2
Kepler-1129 b,Kepler-1129,2101651781408908160,2101651781408908160,137212833,,291.6044965,41.3093275,15.661,5.33279352669305,14.173,3.84479352669305,13.783,3.45479352669305,14.7803,4.45209352669305,15.28,4.95179352669305,15.2572,4.92899352669305,0.8341313199324460,5831.0,4.44,-0.04,1.0,1.0,,-0.0274,4.07,3.04,-2.33,,1163.1649169921900,1137.8922119140600,1194.5692138671900,1.0209518671035800,LO,0.036782510578632400,24.3397804,2.96,3.292,Kepler,2016,Kepler
Kepler-1129 c,Kepler-1129,2101651781408908160,2101651781408908160,137212833,,291.6044965,41.3093275,15.661,5.33279352669305,14.173,3.84479352669305,13.783,3.45479352669305,14.7803,4.45209352669305,15.28,4.95179352669305,15.2572,4.92899352669305,0.8341313199324460,5831.0,4.44,-0.04,1.0,1.0,,-0.0274,4.07,3.04,-2.33,,1163.1649169921900,1137.8922119140600,1194.5692138671900,1.0209518671035800,LO,0.036782510578632400,76.5369586,2.73,5.693,Kepler,2016,Kepler
Kepler-1686 b,Kepler-1686,2101744552703459712,2101744552703459712,63005636,,291.6067189,42.0359783,13.661,4.3906596057483,12.659,3.3886596057483,12.336,3.0656596057483,13.3116,4.0412596057483,13.799,4.5286596057483,13.7519,4.4815596057483,1.3717960286165400,5714.96,4.28866,0.0775,1.02,1.19951,,0.14075,4.37,1.52,-1.41,,714.6083374023440,708.9368286132810,720.1265258789060,1.0072277784347500,LO,0.0,9.30987,1.42553017,3.455,Kepler,2020,Kepler
Kepler-376 b,Kepler-376,2052681801254023808,2052681801251572480,137219378,,291.6071451,38.4103192,13.86,4.08776363148794,12.697,2.92476363148794,12.32,2.54776363148794,13.3032,3.53096363148794,13.776,4.00376363148794,13.734,3.96176363148794,1.0819312997816300,5900.0,4.303,-0.1038,0.968,1.175,,0.35663,1.91,0.36,-0.36,,900.4244384765630,890.3638305664060,912.8201904296880,1.04686439037323,LO,0.0470908060669899,4.920199,1.07,3.915,Kepler,2014,Kepler
Kepler-376 c,Kepler-376,2052681801254023808,2052681801251572480,137219378,,291.6071451,38.4103192,13.86,4.08776363148794,12.697,2.92476363148794,12.32,2.54776363148794,13.3032,3.53096363148794,13.776,4.00376363148794,13.734,3.96176363148794,1.0819312997816300,5900.0,4.303,-0.1038,0.968,1.175,,0.35663,1.91,0.36,-0.36,,900.4244384765630,890.3638305664060,912.8201904296880,1.04686439037323,LO,0.0470908060669899,14.172327,1.79,2.61,Kepler,2014,Kepler
Kepler-1317 b,Kepler-1317,2101746579928077440,2101746579928077440,63005467,,291.6118842,42.1159787,15.083,5.80087591417234,13.822,4.53987591417234,13.309,4.02687591417234,14.6369,5.35477591417234,15.23,5.94787591417234,15.2339,5.95177591417234,1.3635895040068300,5144.0,4.57,-0.01,0.83,0.79,,-0.41358,4.79,5.83,-2.76,,718.4967651367190,706.1257934570310,730.5498657226560,0.9602808356285100,LO,0.0,0.568874427,1.56,1.2152,Kepler,2016,Kepler
Kepler-680 b,Kepler-680,2130124528361197952,2130124528361197952,26473621,,291.622381,50.6181793,15.321,4.52553978617027,14.012,3.21653978617027,13.764,2.96853978617027,14.7221,3.92663978617027,15.242,4.44653978617027,15.2152,4.41973978617027,0.6684474811111640,5890.0,4.38,0.13,1.08,1.11,,0.19729,3.72,1.93,-2.01,,1442.4210205078100,1408.163330078130,1494.9498291015600,0.989950954914093,LO,0.0,3.689926291,2.42,2.6286,Kepler,2016,Kepler
Kepler-390 b,Kepler-390,2101638759069485568,2101638759069485568,137340986,,291.6288086,41.2088351,14.231,6.07632017974443,12.584,4.42932017974443,12.075,3.92032017974443,13.374,5.21932017974443,13.942,5.78732017974443,13.9222,5.76752017974443,2.3113656823479100,5166.0,4.569,-0.0443,0.787,0.776,,-0.352,3.24,2.9,-1.63,,427.4998474121090,424.9652099609380,429.9088439941410,0.9689858555793760,LO,0.0,6.738088,0.82,2.377,Kepler,2014,Kepler
Kepler-390 c,Kepler-390,2101638759069485568,2101638759069485568,137340986,,291.6288086,41.2088351,14.231,6.07632017974443,12.584,4.42932017974443,12.075,3.92032017974443,13.374,5.21932017974443,13.942,5.78732017974443,13.9222,5.76752017974443,2.3113656823479100,5166.0,4.569,-0.0443,0.787,0.776,,-0.352,3.24,2.9,-1.63,,427.4998474121090,424.9652099609380,429.9088439941410,0.9689858555793760,LO,0.0,13.060022,0.79,2.665,Kepler,2014,Kepler
Kepler-206 c,Kepler-206,2101715862321812736,2101715862321812736,137342279,,291.6346564,41.8338415,13.507,4.67781738674207,12.33,3.50081738674207,12.001,3.17181738674207,12.9995,4.17031738674207,13.484,4.65481738674207,13.4609,4.63171738674207,1.685539173717840,5764.0,4.311,0.0213,0.957,1.185,,0.08357,8.32,1.92,-1.86,,583.2255249023440,579.9307250976560,587.0304565429690,1.02837073802948,LO,0.0,13.137471,1.77,4.768,Kepler,2014,Kepler
Kepler-206 d,Kepler-206,2101715862321812736,2101715862321812736,137342279,,291.6346564,41.8338415,13.507,4.67781738674207,12.33,3.50081738674207,12.001,3.17181738674207,12.9995,4.17031738674207,13.484,4.65481738674207,13.4609,4.63171738674207,1.685539173717840,5764.0,4.311,0.0213,0.957,1.185,,0.08357,8.32,1.92,-1.86,,583.2255249023440,579.9307250976560,587.0304565429690,1.02837073802948,LO,0.0,23.44281,1.19,5.389,Kepler,2014,Kepler
Kepler-206 b,Kepler-206,2101715862321812736,2101715862321812736,137342279,,291.6346564,41.8338415,13.507,4.67781738674207,12.33,3.50081738674207,12.001,3.17181738674207,12.9995,4.17031738674207,13.484,4.65481738674207,13.4609,4.63171738674207,1.685539173717840,5764.0,4.311,0.0213,0.957,1.185,,0.08357,8.32,1.92,-1.86,,583.2255249023440,579.9307250976560,587.0304565429690,1.02837073802948,LO,0.0,7.781987,1.2,3.644,Kepler,2014,Kepler
Kepler-245 c,Kepler-245,2101768089124657664,2101768089124657664,63004906,,291.6389972,42.4363482,15.546,5.95667442316521,14.121,4.53167442316521,13.639,4.04967442316521,14.9988,5.40947442316521,15.599,6.00967442316521,15.5969,6.00757442316521,1.1804604471779000,5100.0,4.56,0.12,0.856,0.795,,-0.39579,3.63,2.86,-1.81,,827.68505859375,812.2962036132810,843.232177734375,0.9729095101356510,LO,0.0,17.460812,2.18,2.244,Kepler,2014,Kepler
Kepler-245 b,Kepler-245,2101768089124657664,2101768089124657664,63004906,,291.6389972,42.4363482,15.546,5.95667442316521,14.121,4.53167442316521,13.639,4.04967442316521,14.9988,5.40947442316521,15.599,6.00967442316521,15.5969,6.00757442316521,1.1804604471779000,5100.0,4.56,0.12,0.856,0.795,,-0.39579,3.63,2.86,-1.81,,827.68505859375,812.2962036132810,843.232177734375,0.9729095101356510,LO,0.0,7.49019,2.57,2.804,Kepler,2014,Kepler
Kepler-245 d,Kepler-245,2101768089124657664,2101768089124657664,63004906,,291.6389972,42.4363482,15.546,5.95667442316521,14.121,4.53167442316521,13.639,4.04967442316521,14.9988,5.40947442316521,15.599,6.00967442316521,15.5969,6.00757442316521,1.1804604471779000,5100.0,4.56,0.12,0.856,0.795,,-0.39579,3.63,2.86,-1.81,,827.68505859375,812.2962036132810,843.232177734375,0.9729095101356510,LO,0.0,36.277108,3.03,4.804,Kepler,2014,Kepler
Kepler-245 e,Kepler-245,2101768089124657664,2101768089124657664,63004906,,291.6389972,42.4363482,15.546,5.95667442316521,14.121,4.53167442316521,13.639,4.04967442316521,14.9988,5.40947442316521,15.599,6.00967442316521,15.5969,6.00757442316521,1.1804604471779000,5174.0,4.57,0.05,0.86,0.8,,-0.39579,3.63,2.86,-1.81,,827.68505859375,812.2962036132810,843.232177734375,0.9729095101356510,LO,0.0,3.219821056,1.75,2.1157,Kepler,2016,Kepler
Kepler-496 b,Kepler-496,2101650647537529088,2101650647537529088,137341066,,291.6408978,41.2411044,15.106,6.18824480862834,13.441,4.52324480862834,12.909,3.99124480862834,14.2348,5.31704480862834,14.817,5.89924480862834,14.796,5.87824480862834,1.6223581356650800,5293.0,4.55,-0.03,0.86,0.82,,-0.41551,4.57,6.27,-2.8,,607.5066528320310,598.4910888671880,614.7750244140630,0.9651885628700260,LO,0.0,8.30864937,2.32,3.221,Kepler,2016,Kepler
Kepler-1109 b,Kepler-1109,2052983514114840192,2052983514114840192,137336979,,291.6462654,39.3966122,14.405,5.18411178426242,13.055,3.83411178426242,12.707,3.48611178426242,13.7535,4.53261178426242,14.288,5.06711178426242,14.2665,5.04561178426242,1.402362860848240,5893.0,4.41,0.04,1.05,1.06,,-0.07583,3.8,2.6,-2.11,,698.51806640625,691.3428344726560,705.713623046875,0.9489660263061520,LO,0.0,37.6467384,2.19,6.117,Kepler,2016,Kepler
Kepler-483 b,Kepler-483,2101719263935952768,2101719263935952768,137342400,,291.6467764,41.8846843,13.452,3.7479471043716,12.516,2.8119471043716,12.222,2.5179471043716,13.0296,3.3255471043716,13.432,3.7279471043716,13.3892,3.6851471043716,1.118637755509760,6346.0,4.21,0.09,1.28,1.47,,0.43879,2.63,0.42,-0.794,,872.5906982421880,865.6448364257810,880.8025512695310,0.9494005441665650,LO,0.0,30.229104,3.21,6.4658,Kepler,2016,Kepler
Kepler-111 b,Kepler-111,2126569051355142656,2126569051355142656,63001143,,291.653163,44.6882613,13.543,4.47007365497429,12.412,3.33907365497429,12.11,3.03707365497429,12.9937,3.92077365497429,13.492,4.41907365497429,13.4192,4.34627365497429,1.5086565481317300,5952.0,4.377,0.22,1.171,1.157,,0.19471,2.3,1.1,-1.1,,652.5071411132810,648.544677734375,656.7841796875,0.9803041815757750,LO,0.0,3.341815,1.58,2.769,Kepler,2014,Kepler
Kepler-111 c,Kepler-111,2126569051355142656,2126569051355142656,63001143,,291.653163,44.6882613,13.543,4.47007365497429,12.412,3.33907365497429,12.11,3.03707365497429,12.9937,3.92077365497429,13.492,4.41907365497429,13.4192,4.34627365497429,1.5086565481317300,5914.0,4.369,0.237,1.118,1.145,,0.15836,3.4,3.1,-2.2,,652.5071411132810,648.544677734375,656.7841796875,0.9803041815757750,LO,0.0,224.77833,7.0840758,11.13,Kepler,2014,Kepler
Kepler-234 c,Kepler-234,2052688467040906624,2052688467040906624,137318075,,291.6535379,38.4946597,15.747,4.54971761276636,14.387,3.18971761276636,14.065,2.86771761276636,15.0376,3.84031761276636,15.541,4.34371761276636,15.5014,4.30411761276636,0.547383736707009,6224.0,4.421,0.22,1.129,1.113,,0.23955,2.88,1.48,-1.5,,1735.6273193359400,1666.18017578125,1818.0625,0.9720414876937870,LO,0.0,7.21205,3.51,4.039,Kepler,2014,Kepler
Kepler-234 b,Kepler-234,2052688467040906624,2052688467040906624,137318075,,291.6535379,38.4946597,15.747,4.54971761276636,14.387,3.18971761276636,14.065,2.86771761276636,15.0376,3.84031761276636,15.541,4.34371761276636,15.5014,4.30411761276636,0.547383736707009,6224.0,4.421,0.22,1.129,1.113,,0.23955,2.88,1.48,-1.5,,1735.6273193359400,1666.18017578125,1818.0625,0.9720414876937870,LO,0.0,2.711506,3.7,3.175,Kepler,2014,Kepler
Kepler-1191 b,Kepler-1191,2129250313538148736,2129250313538148736,26538999,,291.6577923,48.0092619,15.319,5.45429615934239,14.081,4.21629615934239,13.526,3.66129615934239,14.7794,4.91469615934239,15.378,5.51329615934239,15.3125,5.44779615934239,1.0396096514245600,5308.0,4.56,-0.08,0.85,0.81,,-0.22611,4.57,5.85,-2.89,,939.5951538085940,919.074951171875,960.9437866210940,1.010807752609250,LO,0.0,5.60014851,1.51,2.8018,Kepler,2016,Kepler
Kepler-2001 c,Kepler-2001,2130124219123552256,2130124219123552256,26488618,,291.6594558,50.5838585,15.981,6.50502289233824,14.244,4.76802289233824,13.551,4.07502289233824,15.1411,5.66512289233824,15.753,6.27702289233824,15.7733,6.29732289233824,1.2447702867361700,5081.0,4.596,0.12,0.864,0.77,,-0.54627,4.0,3.8,-3.8,,785.5890502929690,771.020751953125,800.2992553710940,0.9556352496147160,LO,0.0,14.092583189,1.82,4.1536,Kepler,2023,Kepler
Kepler-2001 b,Kepler-2001,2130124219123552256,2130124219123552256,26488618,,291.6594558,50.5838585,15.981,6.50502289233824,14.244,4.76802289233824,13.551,4.07502289233824,15.1411,5.66512289233824,15.753,6.27702289233824,15.7733,6.29732289233824,1.2447702867361700,5081.0,4.596,0.12,0.864,0.77,,-0.54627,4.0,3.8,-3.8,,785.5890502929690,771.020751953125,800.2992553710940,0.9556352496147160,LO,0.0,1.090011003,1.04,1.5,Kepler,2023,Kepler
Kepler-1197 b,Kepler-1197,2125790322246812672,2125790322246812672,63004645,,291.6693437,42.5907441,15.346,6.91642794409112,13.47,5.04042794409112,12.814,4.38442794409112,14.4234,5.99382794409112,15.13,6.70042794409112,15.1132,6.68362794409112,2.030885787416050,4708.0,4.62,0.06,0.78,0.72,,-0.66629,2.69,2.34,-1.09,,485.19287109375,480.1480712890630,489.52105712890600,1.0871022939682000,LO,0.057265643030405000,2.03231845,1.25,1.1214,Kepler,2016,Kepler
Kepler-1895 b,Kepler-1895,2129716192930293888,2129716192930293888,26493559,,291.6756005,48.7625419,15.787,5.75539539853795,13.992,3.96039539853795,13.441,3.40939539853795,14.8623,4.83069539853795,15.489,5.45739539853795,15.4813,5.44969539853795,0.9548774581599600,5076.0,4.598,0.1,0.86,0.763,,-0.22959,1.2,3.8,-3.8,,1014.660888671880,993.6991577148440,1044.6865234375,1.0779253244400000,LO,0.11015232652425800,6.070290089,2.11934728,1.29,Kepler,2021,Kepler
Kepler-1552 b,Kepler-1552,2052767528800649984,2052767528800649984,137319097,,291.6768669,38.8749152,15.203,5.8120704631077,13.504,4.1130704631077,12.881,3.4900704631077,14.3456,4.9546704631077,14.838,5.4470704631077,14.9308,5.5398704631077,1.2994669086337100,5202.0,4.58,-0.07,0.85,0.78,,-0.20141,3.31,2.23,-1.56,,755.41552734375,746.071044921875,766.4271850585940,0.9796035289764400,LO,0.0,184.771853,2.47,9.706,Kepler,2016,Kepler
Kepler-1710 b,Kepler-1710,2051808789021826432,2051808789021826432,137316027,,291.6832878,37.7514726,12.695,5.27043399742926,11.42,3.99543399742926,11.047,3.62243399742926,12.0892,4.66463399742926,12.593,5.16843399742926,12.5606,5.13603399742926,3.2577550880137200,5650.0,4.5,-0.04,0.932,0.899,,-0.14261,2.69,2.44,-1.28,,305.4310607910160,304.52374267578100,306.4169616699220,0.9601259827613830,LO,0.040717802941799200,14.91110039,3.19744103,3.3353,Kepler,2021,Kepler
Kepler-787 b,Kepler-787,2052736123999181824,2052736123999181824,137318289,,291.6924773,38.5729105,16.696,8.16538907390144,13.937,5.40638907390144,13.105,4.57438907390144,15.0574,6.52678907390144,15.854,7.32338907390144,15.8612,7.33058907390144,1.942678388711780,4248.0,4.67,-0.09,0.65,0.62,,-0.89537,3.39,4.09,-1.78,,508.30242919921900,500.97320556640600,513.90576171875,0.9781873822212220,LO,0.0,0.928310498,1.28,1.3,Kepler,2016,Kepler
Kepler-1194 b,Kepler-1194,2052662422359019904,2052662422359019904,137317096,,291.6994841,38.1452065,14.31,4.35225706605718,12.901,2.94325706605718,12.445,2.48725706605718,13.6048,3.64705706605718,14.129,4.17125706605718,14.1034,4.14565706605718,0.9999409628755260,5590.0,4.49,0.0,0.94,0.92,,-0.127,4.79,3.44,-2.8,,980.72802734375,862.7864379882810,1143.83154296875,11.279004096984900,HI,1.4749037027359000,16.22371307,1.51,2.502,Kepler,2016,Kepler
Kepler-1781 b,Kepler-1781,2101755788338161920,2101755788338161920,63005080,,291.7114906,42.3415097,15.713,5.7832134579882,14.401,4.4712134579882,14.018,4.0882134579882,15.1636,5.2338134579882,15.768,5.8382134579882,15.7348,5.8050134579882,1.0140701729346700,5568.0,4.499,0.44,1.053,0.957,,-0.36088,0.9,3.9,-3.9,,968.1826782226560,946.7684936523440,993.2594604492190,1.0059894323349,LO,0.0,4.88752985,2.38091029,1.9913,Kepler,2021,Kepler
Kepler-726 b,Kepler-726,2126577881808038016,2126577881808038016,63000832,,291.7172776,44.8873466,15.362,6.02891128840687,13.81,4.47691128840687,13.329,3.99591128840687,14.5161,5.18301128840687,15.067,5.73391128840687,15.035,5.70191128840687,1.3308175347184100,5452.0,4.53,-0.09,0.88,0.85,,-0.31868,4.47,5.72,-2.78,,735.5593872070310,726.89208984375,746.1207275390630,1.00668203830719,LO,0.027301069349050500,21.80451088,3.26,3.3931,Kepler,2016,Kepler
Kepler-672 b,Kepler-672,2129776636010852224,2129776636010852224,26491504,,291.7219993,49.4808492,15.513,5.34979653037764,13.962,3.79879653037764,13.497,3.33379653037764,14.6473,4.48409653037764,15.172,5.00879653037764,15.1312,4.96799653037764,0.9076661473268650,5627.0,4.5,-0.01,0.95,0.92,,-0.11219,4.07,4.56,-2.41,,1078.054443359380,1058.2711181640600,1098.17822265625,1.033231258392330,LO,0.017083466053009000,38.3774623,2.5,5.55,Kepler,2016,Kepler
Kepler-1798 b,Kepler-1798,2051797274209237376,2051797274209237376,137315414,,291.7262251,37.528968,16.391,8.43878546245736,13.594,5.64178546245736,12.776,4.82378546245736,14.8343,6.88208546245736,15.661,7.70878546245736,15.6827,7.73048546245736,2.54511980650849,3967.0,4.674,0.06,0.593,0.587,,-0.95681,4.36,0.63,-0.63,,389.4421081542970,384.62628173828100,393.5269470214840,1.0152782201767000,LO,0.0,16.85589981,2.30911251,2.309,Kepler,2021,Kepler
Kepler-1671 b,Kepler-1671,2052984785425250176,2052984785425250176,137337090,,291.7484295,39.4467817,13.439,5.69475433341918,11.964,4.21975433341918,11.512,3.76775433341918,12.7336,4.98935433341918,13.293,5.54875433341918,13.2783,5.53405433341918,2.7984689084784100,5135.55,4.43883,0.2502,0.866,0.929771,,-0.26621,2.24,2.44,-1.5,,353.8743896484380,352.38909912109400,355.17132568359400,0.976948082447052,LO,0.0,4.16787,1.32557381,2.2148,Kepler,2020,Kepler
Kepler-362 b,Kepler-362,2129141083930129536,2129141083930129536,63069779,,291.771603,47.5299192,14.608,4.57897526106168,13.322,3.29297526106168,12.784,2.75497526106168,14.0054,3.97637526106168,14.5,4.47097526106168,14.4863,4.45727526106168,0.9613321785373170,5788.0,4.639,-0.12,0.904,0.722,,0.20872,12.88,0.61,-0.86,,1013.4561157226600,974.791015625,1066.25341796875,3.3456549644470200,HI,0.5064513087272640,10.327186,0.88,1.803,Kepler,2014,Kepler
Kepler-362 c,Kepler-362,2129141083930129536,2129141083930129536,63069779,,291.771603,47.5299192,14.608,4.57897526106168,13.322,3.29297526106168,12.784,2.75497526106168,14.0054,3.97637526106168,14.5,4.47097526106168,14.4863,4.45727526106168,0.9613321785373170,5788.0,4.639,-0.12,0.904,0.722,,0.20872,12.88,0.61,-0.86,,1013.4561157226600,974.791015625,1066.25341796875,3.3456549644470200,HI,0.5064513087272640,37.866281,1.45,4.769,Kepler,2014,Kepler
CoRoT-2 b,CoRoT-2,4287820848378092672,4287820848378092672,391958006,,291.7770457,1.3836634,12.516,5.87936094668617,10.783,4.14636094668617,10.31,3.67336094668617,11.6659,5.02926094668617,,,12.2489,5.61226094668617,4.689528477580810,5625.0,4.53,0.04,0.96,0.906,,-0.13055,2.7,3.2,-2.7,4.522,212.48477172851600,211.69174194335900,213.33541870117200,0.8972694873809810,LO,0.02895054779946800,1.7429935,16.432,2.26704,CoRoT,2008,CoRoT
